school_name,gender,platform,base_url,status,division,source_id,softball_roster,field_hockey_roster,beach_volleyball_roster,football_roster,baseball_roster,cross_country_roster,soccer_roster,volleyball_roster,water_polo_roster,basketball_roster,bowling_roster,fencing_roster,gymnastics_roster,ice_hockey_roster,swimming_diving_roster,track_field_roster,wrestling_roster,golf_roster,lacrosse_roster,rowing_roster,tennis_roster
University of Alabama at Birmingham,Women,Sidearm Sports,http://www.uabsports.com/,OK,I-FBS,808,https://uabsports.com/sports/softball/roster,,https://uabsports.com/sports/womens-beach-volleyball/roster,,,https://uabsports.com/sports/womens-cross-country/roster,https://uabsports.com/sports/womens-soccer/roster,https://uabsports.com/sports/womens-volleyball/roster,,https://uabsports.com/sports/womens-basketball/roster,https://uabsports.com/sports/womens-bowling/roster,,,,,https://uabsports.com/sports/womens-track-and-field/roster,,https://uabsports.com/sports/womens-golf/roster,,,https://uabsports.com/sports/womens-tennis/roster
University of Alabama in Huntsville,Men,Sidearm Sports,http://uahchargers.com/,OK,II,809,,,,,https://uahchargers.com/sports/baseball/roster,https://uahchargers.com/sports/mens-cross-country/roster,https://uahchargers.com/sports/mens-soccer/roster,,,https://uahchargers.com/sports/mens-basketball/roster,,,,,,https://uahchargers.com/sports/mens-track-and-field/roster,,,https://uahchargers.com/sports/mens-lacrosse/roster,,
University of Alabama in Huntsville,Women,Sidearm Sports,http://uahchargers.com/,OK,II,809,https://uahchargers.com/sports/softball/roster,,,,,https://uahchargers.com/sports/womens-cross-country/roster,https://uahchargers.com/sports/womens-soccer/roster,https://uahchargers.com/sports/womens-volleyball/roster,,https://uahchargers.com/sports/womens-basketball/roster,,,,,,https://uahchargers.com/sports/womens-track-and-field/roster,,,https://uahchargers.com/sports/womens-lacrosse/roster,,
University of Alaska Anchorage,Men,Sidearm Sports,http://www.goseawolves.com/,OK,II,810,,,,,,https://goseawolves.com/sports/cross-country/roster,,,,https://goseawolves.com/sports/mens-basketball/roster,,,,https://goseawolves.com/sports/mens-ice-hockey/roster,,https://goseawolves.com/sports/track-and-field/roster,,,,,
University of Alaska Anchorage,Women,Sidearm Sports,http://www.goseawolves.com/,OK,II,810,,,,,,https://goseawolves.com/sports/cross-country/roster,,https://goseawolves.com/sports/womens-volleyball/roster,,https://goseawolves.com/sports/womens-basketball/roster,,,https://goseawolves.com/sports/womens-gymnastics/roster,,,https://goseawolves.com/sports/track-and-field/roster,,,,,
University of Alaska Fairbanks,Men,Sidearm Sports,http://www.alaskananooks.com/,OK,II,811,,,,,,https://alaskananooks.com/sports/mens-cross-country/roster,,,,https://alaskananooks.com/sports/mens-basketball/roster,,,,https://alaskananooks.com/sports/mens-ice-hockey/roster,,,,,,,
University of Alaska Fairbanks,Women,Sidearm Sports,http://www.alaskananooks.com/,OK,II,811,,,,,,https://alaskananooks.com/sports/womens-cross-country/roster,,https://alaskananooks.com/sports/womens-volleyball/roster,,https://alaskananooks.com/sports/womens-basketball/roster,,,,,https://alaskananooks.com/sports/womens-swimming-and-diving/roster,,,,,,
University of Arizona,Men,Sidearm Sports,http://www.arizonawildcats.com/,OK,I-FBS,812,,,,https://arizonawildcats.com/sports/football/roster,https://arizonawildcats.com/sports/baseball/roster,https://arizonawildcats.com/sports/cross-country/roster,,,,https://arizonawildcats.com/sports/mens-basketball/roster,,,,,https://arizonawildcats.com/sports/mens-swimming-and-diving/roster,https://arizonawildcats.com/sports/track-and-field/roster,,https://arizonawildcats.com/sports/mens-golf/roster,,,https://arizonawildcats.com/sports/mens-tennis/roster
University of Arizona,Women,Sidearm Sports,http://www.arizonawildcats.com/,OK,I-FBS,812,https://arizonawildcats.com/sports/softball/roster,,https://arizonawildcats.com/sports/womens-beach-volleyball/roster,,,https://arizonawildcats.com/sports/cross-country/roster,https://arizonawildcats.com/sports/womens-soccer/roster,https://arizonawildcats.com/sports/womens-volleyball/roster,,https://arizonawildcats.com/sports/womens-basketball/roster,,,https://arizonawildcats.com/sports/womens-gymnastics/roster,,https://arizonawildcats.com/sports/womens-swimming-and-diving/roster,https://arizonawildcats.com/sports/track-and-field/roster,,https://arizonawildcats.com/sports/womens-golf/roster,,,https://arizonawildcats.com/sports/womens-tennis/roster
University of Arkansas at Little Rock,Men,Sidearm Sports,http://lrtrojans.com/,OK,I,813,,,,,https://lrtrojans.com/sports/baseball/roster,https://lrtrojans.com/sports/cross-country/roster,,,,https://lrtrojans.com/sports/mens-basketball/roster,,,,,https://lrtrojans.com/sports/swimming-and-diving/roster,https://lrtrojans.com/sports/outdoor-track/roster,https://lrtrojans.com/sports/wrestling/roster,https://lrtrojans.com/sports/mens-golf/roster,,,
University of Arkansas at Little Rock,Women,Sidearm Sports,http://lrtrojans.com/,OK,I,813,,,,,,https://lrtrojans.com/sports/cross-country/roster,https://lrtrojans.com/sports/womens-soccer/roster,https://lrtrojans.com/sports/womens-volleyball/roster,,https://lrtrojans.com/sports/womens-basketball/roster,,,,,https://lrtrojans.com/sports/swimming-and-diving/roster,https://lrtrojans.com/sports/outdoor-track/roster,,https://lrtrojans.com/sports/womens-golf/roster,,,
"University of Arkansas, Fayetteville",Men,WMT Digital,http://arkansasrazorbacks.com/,OK,I-FBS,814,,,,https://arkansasrazorbacks.com/sport/m-footbl/roster,https://arkansasrazorbacks.com/sport/m-basebl/roster,https://arkansasrazorbacks.com/sport/m-xc/roster,,,,https://arkansasrazorbacks.com/sport/m-baskbl/roster,,,,,,https://arkansasrazorbacks.com/sport/m-track/roster,,https://arkansasrazorbacks.com/sport/m-golf/roster,,,https://arkansasrazorbacks.com/sport/m-tennis/roster
"University of Arkansas, Fayetteville",Women,WMT Digital,http://arkansasrazorbacks.com/,OK,I-FBS,814,https://arkansasrazorbacks.com/sport/w-softbl/roster,,,,,https://arkansasrazorbacks.com/sport/w-xc/roster,https://arkansasrazorbacks.com/sport/w-soccer/roster,https://arkansasrazorbacks.com/sport/w-volley/roster,,https://arkansasrazorbacks.com/sport/w-baskbl/roster,,,,,https://arkansasrazorbacks.com/sport/w-swim/roster,https://arkansasrazorbacks.com/sport/w-track/roster,,https://arkansasrazorbacks.com/sport/w-golf/roster,,,https://arkansasrazorbacks.com/sport/w-tennis/roster
"University of Arkansas, Fort Smith",Men,Sidearm Sports,http://www.uafortsmithlions.com/,OK,II,815,,,,,https://uafortsmithlions.com/sports/baseball/roster,https://uafortsmithlions.com/sports/mens-cross-country/roster,,,,https://uafortsmithlions.com/sports/mens-basketball/roster,,,,,,,,https://uafortsmithlions.com/sports/mens-golf/roster,,,https://uafortsmithlions.com/sports/mens-tennis/roster
"University of Arkansas, Fort Smith",Women,Sidearm Sports,http://www.uafortsmithlions.com/,OK,II,815,,,,,,https://uafortsmithlions.com/sports/womens-cross-country/roster,,https://uafortsmithlions.com/sports/womens-volleyball/roster,,https://uafortsmithlions.com/sports/womens-basketball/roster,,,,,,,,https://uafortsmithlions.com/sports/womens-golf/roster,,,https://uafortsmithlions.com/sports/womens-tennis/roster
"University of Arkansas, Monticello",Men,Sidearm Sports,http://www.uamsports.com/,OK,II,816,,,,https://www.uamsports.com/sports/football/roster,https://www.uamsports.com/sports/baseball/roster,https://www.uamsports.com/sports/mens-cross-country/roster,,,,https://www.uamsports.com/sports/mens-basketball/roster,,,,,,,,https://www.uamsports.com/sports/mens-golf/roster,,,
"University of Arkansas, Monticello",Women,Sidearm Sports,http://www.uamsports.com/,OK,II,816,https://www.uamsports.com/sports/softball/roster,,,,,https://www.uamsports.com/sports/womens-cross-country/roster,,https://www.uamsports.com/sports/womens-volleyball/roster,,https://www.uamsports.com/sports/womens-basketball/roster,,,,,,,,https://www.uamsports.com/sports/womens-golf/roster,,,
"University of Arkansas, Pine Bluff",Men,Sidearm Sports,http://uapblionsroar.com/,OK,I-FCS,817,,,,https://uapblionsroar.com/sports/football/roster,https://uapblionsroar.com/sports/baseball/roster,https://uapblionsroar.com/sports/mens-cross-country/roster,,,,https://uapblionsroar.com/sports/mens-basketball/roster,,,,,,https://uapblionsroar.com/sports/mens-track-and-field/roster,,https://uapblionsroar.com/sports/mens-golf/roster,,,
"University of Arkansas, Pine Bluff",Women,Sidearm Sports,http://uapblionsroar.com/,OK,I-FCS,817,https://uapblionsroar.com/sports/softball/roster,,,,,https://uapblionsroar.com/sports/womens-cross-country/roster,https://uapblionsroar.com/sports/womens-soccer/roster,https://uapblionsroar.com/sports/womens-volleyball/roster,,https://uapblionsroar.com/sports/womens-basketball/roster,,,,,,https://uapblionsroar.com/sports/womens-track-and-field/roster,,https://uapblionsroar.com/sports/womens-golf/roster,,,
University of Bridgeport,Men,PrestoSports,http://www.ubknights.com/,OK,II,818,,,,,https://www.ubknights.com/sports/bsb/2025-26/roster,https://www.ubknights.com/sports/mxc/2025-26/roster,https://www.ubknights.com/sports/msoc/2025-26/roster,,,https://www.ubknights.com/sports/mbkb/2025-26/roster,,,,,https://www.ubknights.com/sports/mswim/2025-26/roster,https://www.ubknights.com/sports/mtrack/2025-26/roster,https://www.ubknights.com/sports/wwrest/2025-26/roster,,https://www.ubknights.com/sports/mlax/2025-26/roster,,
University of Bridgeport,Women,PrestoSports,http://www.ubknights.com/,OK,II,818,https://www.ubknights.com/sports/sball/2025-26/roster,,,,,https://www.ubknights.com/sports/wxc/2025-26/roster,https://www.ubknights.com/sports/wsoc/2025-26/roster,https://www.ubknights.com/sports/wvball/2025-26/roster,,https://www.ubknights.com/sports/wbkb/2025-26/roster,,,https://www.ubknights.com/sports/wgym/2025-26/roster,,https://www.ubknights.com/sports/wswimdive/2025-26/roster,https://www.ubknights.com/sports/wtrack/2025-26/roster,,,https://www.ubknights.com/sports/wlax/2025-26/roster,,
"University of California, Berkeley",Men,Sidearm Sports,http://www.calbears.com/,OK,I-FBS,819,,,,https://calbears.com/sports/football/roster,https://calbears.com/sports/baseball/roster,https://calbears.com/sports/cross-country/roster,https://calbears.com/sports/mens-soccer/roster,,https://calbears.com/sports/mens-water-polo/roster,https://calbears.com/sports/mens-basketball/roster,,,https://calbears.com/sports/mens-gymnastics/roster,,https://calbears.com/sports/mens-swimming-and-diving/roster,https://calbears.com/sports/track-and-field/roster,,https://calbears.com/sports/mens-golf/roster,,https://calbears.com/sports/mens-rowing/roster,https://calbears.com/sports/mens-tennis/roster
"University of California, Berkeley",Women,Sidearm Sports,http://www.calbears.com/,OK,I-FBS,819,https://calbears.com/sports/softball/roster,https://calbears.com/sports/field-hockey/roster,https://calbears.com/sports/womens-beach-volleyball/roster,,,https://calbears.com/sports/cross-country/roster,https://calbears.com/sports/womens-soccer/roster,https://calbears.com/sports/womens-volleyball/roster,https://calbears.com/sports/womens-water-polo/roster,https://calbears.com/sports/womens-basketball/roster,,,https://calbears.com/sports/womens-gymnastics/roster,,https://calbears.com/sports/womens-swimming-and-diving/roster,https://calbears.com/sports/track-and-field/roster,,https://calbears.com/sports/womens-golf/roster,https://calbears.com/sports/womens-lacrosse/roster,https://calbears.com/sports/womens-rowing/roster,https://calbears.com/sports/womens-tennis/roster
"University of California, Davis",Men,Sidearm Sports,http://www.ucdavisaggies.com/,OK,I-FCS,820,,,,https://ucdavisaggies.com/sports/football/roster,https://ucdavisaggies.com/sports/baseball/roster,https://ucdavisaggies.com/sports/cross-country/roster,https://ucdavisaggies.com/sports/mens-soccer/roster,,https://ucdavisaggies.com/sports/mens-water-polo/roster,https://ucdavisaggies.com/sports/mens-basketball/roster,,,,,,https://ucdavisaggies.com/sports/track-and-field/roster,,https://ucdavisaggies.com/sports/mens-golf/roster,,,https://ucdavisaggies.com/sports/mens-tennis/roster
"University of California, Davis",Women,Sidearm Sports,http://www.ucdavisaggies.com/,OK,I-FCS,820,https://ucdavisaggies.com/sports/softball/roster,https://ucdavisaggies.com/sports/field-hockey/roster,https://ucdavisaggies.com/sports/womens-beach-volleyball/roster,,,https://ucdavisaggies.com/sports/cross-country/roster,https://ucdavisaggies.com/sports/womens-soccer/roster,https://ucdavisaggies.com/sports/womens-volleyball/roster,https://ucdavisaggies.com/sports/womens-water-polo/roster,https://ucdavisaggies.com/sports/womens-basketball/roster,,,https://ucdavisaggies.com/sports/womens-gymnastics/roster,,https://ucdavisaggies.com/sports/womens-swimming-and-diving/roster,https://ucdavisaggies.com/sports/track-and-field/roster,,https://ucdavisaggies.com/sports/womens-golf/roster,https://ucdavisaggies.com/sports/womens-lacrosse/roster,,https://ucdavisaggies.com/sports/womens-tennis/roster
"University of California, Irvine",Men,Sidearm Sports,https://ucirvinesports.com/,OK,I,821,,,,,https://ucirvinesports.com/sports/baseball/roster,https://ucirvinesports.com/sports/mens-cross-country/roster,https://ucirvinesports.com/sports/mens-soccer/roster,https://ucirvinesports.com/sports/mens-volleyball/roster,https://ucirvinesports.com/sports/mens-water-polo/roster,https://ucirvinesports.com/sports/mens-basketball/roster,,,,,,https://ucirvinesports.com/sports/mens-track-and-field/roster,,https://ucirvinesports.com/sports/mens-golf/roster,,,https://ucirvinesports.com/sports/mens-tennis/roster
"University of California, Irvine",Women,Sidearm Sports,https://ucirvinesports.com/,OK,I,821,,,,,,https://ucirvinesports.com/sports/womens-cross-country/roster,https://ucirvinesports.com/sports/womens-soccer/roster,https://ucirvinesports.com/sports/womens-volleyball/roster,https://ucirvinesports.com/sports/womens-water-polo/roster,https://ucirvinesports.com/sports/womens-basketball/roster,,,,,,https://ucirvinesports.com/sports/womens-track-and-field/roster,,https://ucirvinesports.com/sports/womens-golf/roster,,,https://ucirvinesports.com/sports/womens-tennis/roster
"University of California, Los Angeles",Men,Sidearm Sports,http://www.uclabruins.com/,OK,I-FBS,822,,,,https://uclabruins.com/sports/football/roster,https://uclabruins.com/sports/baseball/roster,https://uclabruins.com/sports/cross-country/roster,https://uclabruins.com/sports/mens-soccer/roster,https://uclabruins.com/sports/mens-volleyball/roster,https://uclabruins.com/sports/mens-water-polo/roster,https://uclabruins.com/sports/mens-basketball/roster,,,,,,https://uclabruins.com/sports/track-and-field/roster,,https://uclabruins.com/sports/mens-golf/roster,,,https://uclabruins.com/sports/mens-tennis/roster
"University of California, Los Angeles",Women,Sidearm Sports,http://www.uclabruins.com/,OK,I-FBS,822,https://uclabruins.com/sports/softball/roster,,https://uclabruins.com/sports/womens-beach-volleyball/roster,,,https://uclabruins.com/sports/cross-country/roster,https://uclabruins.com/sports/womens-soccer/roster,https://uclabruins.com/sports/womens-volleyball/roster,https://uclabruins.com/sports/womens-water-polo/roster,https://uclabruins.com/sports/womens-basketball/roster,,,https://uclabruins.com/sports/womens-gymnastics/roster,,https://uclabruins.com/sports/womens-swimming-and-diving/roster,https://uclabruins.com/sports/track-and-field/roster,,https://uclabruins.com/sports/womens-golf/roster,,https://uclabruins.com/sports/womens-rowing/roster,https://uclabruins.com/sports/womens-tennis/roster
